,cts,industry
2020-05-27 16:00:00,31137.916927439997,85929.31465220999
2020-05-27 18:00:00,31027.157412580007,85920.65363395998
2020-05-27 20:00:00,30200.653325760002,85920.65363395998
2020-05-27 22:00:00,27386.263035470005,85589.80720386
2020-05-28 00:00:00,22002.11013416,85258.96077375999
2020-05-28 02:00:00,25298.371364780003,85258.96077375999
2020-05-28 04:00:00,27535.840086440003,85258.96077375999
2020-05-28 06:00:00,36288.4859355,85920.65363395998
2020-05-28 08:00:00,40330.58374306001,85937.97567045999
2020-05-28 10:00:00,40057.899084599994,85937.97567045999
2020-05-28 12:00:00,36617.58999742,85937.97567045999
2020-05-28 14:00:00,28787.214206990007,85937.97567045999
2020-05-28 16:00:00,27451.915595820006,85929.31465220999
2020-05-28 18:00:00,28205.93032783,85920.65363395998
2020-05-28 20:00:00,26619.862701919996,85920.65363395998
2020-05-28 22:00:00,23578.68749569,85589.80720386
2020-05-29 00:00:00,20430.49450974,85258.96077375999
2020-05-29 02:00:00,23558.128720039993,85258.96077375999
2020-05-29 04:00:00,25529.715251999995,85258.96077375999
2020-05-29 06:00:00,33170.74155983001,85920.65363395998
2020-05-29 08:00:00,37767.06120522,85937.97567045999
2020-05-29 10:00:00,37217.773623079986,85937.97567045999
2020-05-29 12:00:00,34605.45680905,85937.97567045999
2020-05-29 14:00:00,26847.358109030007,85937.97567045999
2020-05-29 16:00:00,25682.70382056001,85929.31465220999
2020-05-29 18:00:00,27027.149540249993,85920.65363395998
2020-05-29 20:00:00,25440.232378509998,85920.65363395998
2020-05-29 22:00:00,22273.525466169995,85589.80720386
2020-05-30 00:00:00,18104.2698668,84847.80891582
2020-05-30 02:00:00,19891.64538943,84847.80891582
2020-05-30 04:00:00,20836.680365049993,84847.80891582
2020-05-30 06:00:00,32219.097981530005,85105.37317682001
2020-05-30 08:00:00,33630.82768802001,85122.69521332001
2020-05-30 10:00:00,34219.78457742,85122.69521332001
2020-05-30 12:00:00,30776.24818076999,85122.69521332001
2020-05-30 14:00:00,24420.47948061,85122.69521332001
2020-05-30 16:00:00,24588.912548460008,85114.03419507001
2020-05-30 18:00:00,26091.372754980002,85105.37317682001
2020-05-30 20:00:00,24344.25928775,85105.37317682001
2020-05-30 22:00:00,21178.11134359,84976.59104632001
2020-05-31 00:00:00,20830.79588279999,84791.93295453998
2020-05-31 02:00:00,24908.303291749995,84791.93295453998
2020-05-31 04:00:00,28336.48301887999,84791.93295453998
2020-05-31 06:00:00,28010.231425529993,84791.93295453998
2020-05-31 08:00:00,28151.95889522,84791.93295453998
2020-05-31 10:00:00,31203.61745268,84791.93295453998
2020-05-31 12:00:00,30514.294203819998,84791.93295453998
2020-05-31 14:00:00,25766.92558485,84791.93295453998
2020-05-31 16:00:00,26454.146774589994,84791.93295453998
2020-05-31 18:00:00,26724.27115249,84791.93295453998
2020-05-31 20:00:00,26427.311881889997,84791.93295453998
2020-05-31 22:00:00,23101.372710490003,84791.93295453998
